Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,3610.66323367037,4205.16300649743,4424.22119652774,4641.4999159695,4798.48322756442,4602.51682691609,4605.60639396078,4982.00575599033,5248.39737081301,5353.79775844374,5134.62007912707,6007.32308658147,6248.00962014697
Middle income,MIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"Population, total",SP.POP.TOTL,5123741911,5188568435,5255495302,5322303622,5388731311,5452914477,5515962374,5579081195,5640136670,5698581856,5753270728,5802247321,5846464711
Middle income,MIC,Population growth (annual %),SP.POP.GROW,1.2555736244468,1.25728136141216,1.28164256374509,1.26319679249784,1.2403757636756,1.18402532386119,1.14959064999457,1.13779637804334,1.0884195044931,1.03090492064914,0.955116865970353,0.84767962914538,0.759184401757075
Middle income,MIC,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,48545.7752706944,50251.9815319984,51812.8921210048,53133.8537338421,54580.8673039295,55285.5686917861,56112.2253713869,58184.8571647569,60890.5689258698,62874.6117089583,61468.3372208474,68424.560031595,74535.6365392629
North America,NAC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.9,0.9,0.9,0.9,1.1,1,1,1.1,0.9,0.8,0.3,0.2,1.1
North America,NAC,"Population, total",SP.POP.TOTL,343447854,346242415,349116140,351870848,354755155,357583083,360527592,363217262,365666028,367908829,369670740,370404272,373018004
North America,NAC,Population growth (annual %),SP.POP.GROW,0.872248322965573,0.810385884625871,0.82654950888601,0.785955296629689,0.816364811510733,0.79398878386799,0.820075680421435,0.743268119320072,0.671925189322868,0.61147351678854,0.477755736563311,0.198231862530836,0.703165039262701
North America,NAC,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..
North America,NAC,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,Population growth (annual %),SP.POP.GROW,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,35162.1991743522,37631.4111773315,37353.4975162109,37640.7879025687,38191.0527518506,35779.9123271942,36229.3490773616,37605.2706249889,39552.695671629,39708.8864576635,38597.246423496,43027.7494275705,43950.173710934
OECD members,OED,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Population, total",SP.POP.TOTL,1292701737,1299644689,1307733583,1315427979,1323459714,1331675197,1340142055,1348127258,1356470975,1364146219,1369310195,1371785073,1378565677
OECD members,OED,Population growth (annual %),SP.POP.GROW,0.677505276897995,0.535651294988134,0.620463861117399,0.586652242777087,0.608723123928783,0.618839305259752,0.633792325125237,0.59407935406895,0.617004283166527,0.564229644583923,0.377835338214323,0.180575896167617,0.493072946245184
OECD members,OED,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,10149.5632621314,11469.9518928722,11084.1020617547,11421.795928003,11682.6165859401,10359.1182462574,10813.3826960431,11950.9740553004,13025.990833966,12907.6162560274,11770.4564127379,13717.0894877353,14320.7706776288
Other small states,OSS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..
Other small states,OSS,"Population, total",SP.POP.TOTL,11112466,11226214,11346082,11466589,11591200,11722398,11851918,11989367,12135267,12281907,12417333,12541889,12699005
Other small states,OSS,Population growth (annual %),SP.POP.GROW,1.11211730324926,1.01840380102388,1.06209068668662,1.05650163375909,1.08086870918851,1.1255181203762,1.09883402957305,1.15304626269071,1.20956677579268,1.20113624131693,1.0966115325234,0.998084267144432,1.24494821200593
Other small states,OSS,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..
Other small states,OSS,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2900.92919415648,3339.33261214487,3493.08705679511,3584.6215764592,3846.91150223659,3722.7745565917,3856.70459060951,4099.79965867267,4247.0901276249,4136.34140894161,3592.04110507296,3600.81254375167,3896.81060847355
Pacific island small states,PSS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..
Pacific island small states,PSS,"Population, total",SP.POP.TOTL,2289399,2320899,2351924,2382931,2414338,2445989,2477794,2509999,2542009,2568656,2595522,2625493,2656049
Pacific island small states,PSS,Population growth (annual %),SP.POP.GROW,1.183838881745,1.36652729130065,1.32791059696534,1.30975260096464,1.309388684516,1.30244106727406,1.29191080769398,1.29137065436152,1.26723585430322,1.0428091638606,1.04048475391698,1.1481035475349,1.15709923057953
Pacific island small states,PSS,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..
Pacific island small states,PSS,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,39801.8641147794,42635.8220864603,42374.8223653419,42643.099618304,43322.2029738924,40775.9479386213,41502.2222895522,43114.2688521392,45535.8018785923,45840.3536114764,44743.7389324311,49855.2269396596,50969.801641014
Post-demographic dividend,PST,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..
Post-demographic dividend,PST,"Population, total",SP.POP.TOTL,1076208648,1079468050,1084193277,1088424167,1093025476,1097890139,1102966925,1107161559,1111377470,1114898817,1117007476,1116582773,1117394729
Post-demographic dividend,PST,Population growth (annual %),SP.POP.GROW,0.474124527896789,0.302401977706299,0.436781344037018,0.389474489390099,0.421858541514507,0.444076527741648,0.461347089514667,0.379583274623515,0.380062376158498,0.316344378025529,0.188955928303597,-0.038028730230042,0.0726915141290977
Post-demographic dividend,PST,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..
Post-demographic dividend,PST,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,1421.48905142231,1596.90914437848,1686.96007926334,1796.00337097112,1848.07094913552,1524.98608713796,1316.74567214685,1338.96011884626,1449.85562070843,1681.19065754666,1496.33767488397,1594.14229813292,1770.15579032781
Pre-demographic dividend,PRE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..
Pre-demographic dividend,PRE,"Population, total",SP.POP.TOTL,752046672,774567417,798002725,822138419,846420736,870587800,895239872,920568701,946317177,972302503,998624261,1024960313,1051201551
Pre-demographic dividend,PRE,Population growth (annual %),SP.POP.GROW,2.93512437276865,2.95063160509303,2.98073103262682,2.97967615927728,2.91077860350398,2.8152055837107,2.79230800776337,2.78999365524279,2.75861627724359,2.70891780222761,2.67116196637692,2.60305790141094,2.52799513873611
Pre-demographic dividend,PRE,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..
Pre-demographic dividend,PRE,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,9813.58319583758,10893.6298369854,10844.5207585756,11132.3602165915,11413.5892863022,10446.850341907,10486.2161094903,11304.5050810878,12057.788581183,11990.4670996465,10723.093901861,12428.6087674544,13636.4661190787
Small states,SST,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Population, total",SP.POP.TOTL,17575200,17748220,17926451,18107202,18292084,18482578,18671045,18865506,19084934,19293697,19472157,19646549,19852364
Small states,SST,Population growth (annual %),SP.POP.GROW,1.00805671545675,0.979641176990648,0.999210240289512,1.00324280772,1.01586382738715,1.03601606918122,1.01453694865616,1.03612470789208,1.15640527639564,1.08792342830391,0.920713681116119,0.891610040984682,1.04213937591557
Small states,SST,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1294.02734404973,1397.00682550999,1387.18205956625,1405.8407235793,1528.49208733408,1570.54142462917,1722.90703415144,1956.06707554186,1988.3663331799,2067.05975687637,1957.20343722686,2273.72055798689,2385.08341896271
South Asia,SAS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,30.4,27.5,25.2,22.8,20,..,..,..,..,..,9.4,7.9,6.1
South Asia,SAS,"Population, total",SP.POP.TOTL,1444967010,1464372623,1483553073,1501661991,1519839246,1537370078,1555111864,1572520427,1589164714,1605412986,1621073417,1634785356,1648009565
South Asia,SAS,Population growth (annual %),SP.POP.GROW,1.36549213990938,1.33404162065593,1.30130285791405,1.21325530961961,1.20320813189132,1.1468644959451,1.14742662932202,1.11322183437414,1.0528841436166,1.01724945450809,0.970749727379122,0.842298209099239,0.805672047808918
South Asia,SAS,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,1294.02734404973,1397.00682550999,1387.18205956625,1405.8407235793,1528.49208733408,1570.54142462917,1722.90703415144,1956.06707554186,1988.3663331799,2067.05975687637,1957.20343722686,2273.72055798689,2385.08341896271
South Asia (IDA & IBRD),TSA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Population, total",SP.POP.TOTL,1444967010,1464372623,1483553073,1501661991,1519839246,1537370078,1555111864,1572520427,1589164714,1605412986,1621073417,1634785356,1648009565
South Asia (IDA & IBRD),TSA,Population growth (annual %),SP.POP.GROW,1.36549213990938,1.33404162065593,1.30130285791405,1.21325530961961,1.20320813189132,1.1468644959451,1.14742662932202,1.11322183437414,1.0528841436166,1.01724945450809,0.970749727379122,0.842298209099239,0.805672047808918
South Asia (IDA & IBRD),TSA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,1642.64134193596,1795.43814856316,1817.30125816633,1879.5587312692,1906.79596971017,1646.44941139316,1455.03525304571,1546.91774199323,1620.54140805919,1795.5612786554,1627.34569596297,1785.46664916614,1865.11635260699
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,49.5,48.5,47.3,46.4,45.7,45.5,45.3,45,44.6,44.4,46.4,46.6,46.4
Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,894666657,919528126,944970310,971232906,997961037,1025251114,1052824144,1080941647,1109997000,1139315618,1169015451,1199011925,1229208573
